id,language,vulnerability_type,difficulty,code,is_vulnerable,evidence_support_true,evidence_support_false,evidence_strength,has_conflict,conf1,conf2,expected_direction,belief_update_alignment,reasoning_steps,mutation_level,is_cve_style
d6432d1f-d11d-416d-88c0-b9d647c6e1bf,JavaScript,Command Injection,hard,os.system('ls ' + userInput),True,Potential vulnerability detected.,Looks safe after review.,0.781,True,0.26,0.081,decrease,True,2,2,True
6969d0e9-6e12-4d22-8d7b-f47fdf2ec070,Python,XSS,medium,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.348,True,0.253,0.131,decrease,True,4,2,False
b12c143e-9650-4c9f-afc0-cc50d0b361a4,Python,Use After Free,easy,free(ptr); printf(ptr);,False,Potential vulnerability detected.,Looks safe after review.,0.858,False,0.463,0.648,increase,True,2,1,True
86ef95af-b63d-476b-a98e-e52f88ccb0c4,Python,Use After Free,hard,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.352,False,0.416,0.614,increase,True,4,2,False
2c5be51a-021a-4abb-b86d-a122a9afef82,C,Auth Bypass,easy,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.63,False,0.642,0.834,increase,True,3,2,True
fca49491-3e20-4fbb-863e-19f06f6c5fb9,Python,Use After Free,medium,free(ptr); printf(ptr);,False,Potential vulnerability detected.,Looks safe after review.,0.604,True,0.545,0.427,decrease,True,5,2,False
4c4bac31-0646-4ddc-8347-2e4531712799,C,XSS,medium,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.762,False,0.617,0.461,decrease,True,4,3,False
dce11e5a-198c-4868-9e6a-88b141f17176,Python,Use After Free,medium,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.897,True,0.355,0.192,decrease,True,3,2,False
47731e9a-1478-455b-9adb-829b3f8b4241,C,Buffer Overflow,easy,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.749,False,0.349,0.489,increase,True,1,3,True
fbe03537-34f7-4f7d-8910-ca05431c3891,JavaScript,Race Condition,medium,if balance >= amt: balance -= amt,True,Potential vulnerability detected.,Looks safe after review.,0.748,True,0.737,0.619,decrease,True,4,3,True
2ab7e87b-23de-4eab-8998-c877bdec769e,C,Command Injection,easy,os.system('ls ' + userInput),False,Potential vulnerability detected.,Looks safe after review.,0.802,False,0.324,0.507,increase,True,2,1,True
073060f2-bec3-4534-9405-db8a9b53644e,C,XSS,hard,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.523,False,0.568,0.753,increase,True,4,3,False
473a2411-78bc-41e6-a08b-e2bbbeae119f,Python,Race Condition,hard,if balance >= amt: balance -= amt,False,Potential vulnerability detected.,Looks safe after review.,0.78,False,0.439,0.544,increase,True,5,1,False
7abce845-d74a-4a12-a491-cc43d4d11f3f,C,Auth Bypass,easy,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.305,True,0.786,0.654,decrease,True,4,3,True
c1216f99-0746-429f-a724-5276c28c09aa,JavaScript,Insecure Deserialization,hard,pickle.loads(data),False,Potential vulnerability detected.,Looks safe after review.,0.583,False,0.312,0.188,decrease,True,3,1,False
be84cf6c-3bfb-4fd0-af25-11df6e2c65f8,Python,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.408,True,0.419,0.291,decrease,True,5,3,True
3580a98d-e88d-4667-8f9e-0a4bfbefdc2f,C,XSS,medium,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.78,True,0.533,0.413,decrease,True,4,1,True
d8cb9b69-5399-4e25-b347-798d5a9832f1,JavaScript,Auth Bypass,easy,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.815,True,0.671,0.546,decrease,True,4,1,True
b87a3b32-69da-4785-bf31-c8014cd96b77,Python,SQL Injection,medium,"def get_user(db, uid):
    query = f""SELECT * FROM users WHERE id = {uid}""
    return db.execute(query)",False,Potential vulnerability detected.,Looks safe after review.,0.501,False,0.703,0.848,increase,True,3,3,False
e3d72bf5-fc28-4c81-8835-70359a273392,Python,Insecure Deserialization,medium,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.69,True,0.411,0.569,increase,True,3,2,False
5842e582-51ea-4fe1-8107-92bfb044d859,C,Weak Crypto,medium,hashlib.md5(password).hexdigest(),False,Potential vulnerability detected.,Looks safe after review.,0.578,True,0.734,0.573,decrease,True,2,3,False
624eb7e8-c2ce-48c5-9540-b1bc3971ccb2,C,Auth Bypass,hard,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.506,False,0.709,0.817,increase,True,3,3,False
b1466643-8116-455a-9082-915a698520b7,C,Path Traversal,hard,open(base + '/' + filename),False,Potential vulnerability detected.,Looks safe after review.,0.863,False,0.363,0.185,decrease,True,4,1,True
4f5f752a-f588-40b6-b734-0ba1f9d09ac5,Python,SQL Injection,hard,"def get_user(db, uid):
    query = f""SELECT * FROM users WHERE id = {uid}""
    return db.execute(query)",True,Potential vulnerability detected.,Looks safe after review.,0.538,True,0.597,0.718,increase,True,1,2,True
060fd756-cb81-4ce3-8a7c-f22258700695,JavaScript,SQL Injection,hard,"app.get('/user', (req,res)=>{ let q = `SELECT * FROM users WHERE id = ${req.query.id}`; db.exec(q); });",True,Potential vulnerability detected.,Looks safe after review.,0.859,False,0.262,0.37,increase,True,3,1,True
411572f7-f0c3-4c07-9ec2-bb72bb2efb99,JavaScript,Path Traversal,hard,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.698,False,0.279,0.382,increase,True,4,2,False
266b0d56-4cca-4771-b07e-0cdbb90c2c35,JavaScript,Buffer Overflow,easy,"char buf[10]; strcpy(buf, input);",True,Potential vulnerability detected.,Looks safe after review.,0.682,False,0.554,0.391,decrease,True,5,3,False
856aa77f-5930-4389-a8fe-ffd6d5feba22,JavaScript,Insecure Deserialization,hard,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.547,True,0.683,0.552,decrease,True,3,1,True
26d192eb-4539-478b-8785-43ffa1d22ecd,Python,Buffer Overflow,medium,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.595,False,0.482,0.651,increase,True,3,1,False
a92d416e-62d8-4f26-a715-fa6484fe428b,C,Path Traversal,easy,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.636,False,0.529,0.67,increase,True,2,1,False
87cca2c2-5b23-400d-923c-6e2f78abdb16,Python,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.78,False,0.453,0.605,increase,True,3,3,False
a83e1f8b-0d63-45bc-8438-6c7fef75f0d7,Python,Auth Bypass,easy,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.671,False,0.282,0.446,increase,True,5,2,True
8705b9d2-be85-4320-9ae3-c28fe04f83f0,Python,Insecure Deserialization,easy,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.361,False,0.782,0.901,increase,True,2,3,False
77ef8bfd-73cd-4bbb-95c0-6ef3fc47a589,Python,SQL Injection,easy,"def get_user(db, uid):
    query = f""SELECT * FROM users WHERE id = {uid}""
    return db.execute(query)",True,Potential vulnerability detected.,Looks safe after review.,0.487,False,0.209,0.343,increase,True,3,2,True
47d917e0-82d0-4ebe-b18c-0c15cfd5e2ef,Python,Insecure Deserialization,easy,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.582,True,0.36,0.253,decrease,True,3,2,True
03fa7685-83a5-4751-a17b-a0aab98e88de,C,XSS,easy,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.897,True,0.663,0.538,decrease,True,4,3,True
ece61709-df6b-4878-b8c8-d484ecc9ea21,C,Buffer Overflow,easy,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.395,True,0.433,0.239,decrease,True,5,3,True
d2573349-35b1-4c38-bc31-37dab8f054bb,JavaScript,Path Traversal,hard,open(base + '/' + filename),False,Potential vulnerability detected.,Looks safe after review.,0.431,True,0.319,0.505,increase,True,2,3,False
0c13545d-5b78-40f4-967c-439f97428037,Python,Insecure Deserialization,easy,pickle.loads(data),False,Potential vulnerability detected.,Looks safe after review.,0.305,True,0.551,0.372,decrease,True,5,3,False
ad3e7cde-a4da-43fb-9d82-23eae039da7f,Python,Use After Free,medium,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.671,True,0.349,0.24,decrease,True,1,2,True
2576e55b-856d-41c1-b5f7-b763786bda17,Python,Buffer Overflow,easy,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.563,True,0.34,0.159,decrease,True,1,3,False
6ceb3150-79e7-4511-a878-d2cce831ac4f,C,Insecure Deserialization,easy,pickle.loads(data),False,Potential vulnerability detected.,Looks safe after review.,0.635,False,0.739,0.568,decrease,True,2,3,True
c906b94c-8cd3-429d-8121-507316ba351e,JavaScript,Buffer Overflow,medium,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.393,False,0.365,0.472,increase,True,3,3,False
a2405345-9e9a-4487-b3e9-92d0b16b09fd,Python,Race Condition,hard,if balance >= amt: balance -= amt,False,Potential vulnerability detected.,Looks safe after review.,0.518,True,0.64,0.802,increase,True,3,3,True
7c57f2fa-9d8f-41b4-8f0b-52c123fd40ea,C,Weak Crypto,medium,hashlib.md5(password).hexdigest(),True,Potential vulnerability detected.,Looks safe after review.,0.392,False,0.514,0.337,decrease,True,3,2,False
d3facfd5-ac04-4bb6-894b-c265f1218225,Python,XSS,hard,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.319,True,0.226,0.344,increase,True,4,1,True
89618e90-e640-4ed4-824b-c47353b17906,C,SQL Injection,hard,"char query[256]; sprintf(query, ""SELECT * FROM users WHERE id = %s"", uid); execute(query);",False,Potential vulnerability detected.,Looks safe after review.,0.432,True,0.595,0.49,decrease,True,1,1,False
ce1adc3f-7e05-499f-bf3f-b9b988e129a9,JavaScript,XSS,hard,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.777,True,0.417,0.235,decrease,True,5,2,True
b708a5d0-a938-4fc3-8d39-a1a48f2c58d4,JavaScript,XSS,easy,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.439,False,0.776,0.886,increase,True,2,1,True
26f69c28-340d-4986-8bb2-6d78a5afb657,C,Use After Free,easy,free(ptr); printf(ptr);,False,Potential vulnerability detected.,Looks safe after review.,0.722,False,0.648,0.481,decrease,True,1,1,True
6486361a-bb49-4234-bf04-11129b881047,JavaScript,Buffer Overflow,hard,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.841,False,0.595,0.402,decrease,True,3,2,False
b7db2e08-147e-4cdb-afb6-46f828254f1d,C,Insecure Deserialization,easy,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.571,False,0.425,0.289,decrease,True,1,3,True
2b6a598b-6fd2-4b01-809d-64eb31a1f7dc,C,Path Traversal,easy,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.891,True,0.796,0.695,decrease,True,3,1,False
05c14a61-9ced-45b4-b34e-6ea7b73b962f,C,Buffer Overflow,hard,"char buf[10]; strcpy(buf, input);",True,Potential vulnerability detected.,Looks safe after review.,0.383,False,0.257,0.121,decrease,True,5,1,True
45227a39-11f0-4133-9c00-7ff5537af150,JavaScript,Path Traversal,easy,open(base + '/' + filename),False,Potential vulnerability detected.,Looks safe after review.,0.734,False,0.541,0.714,increase,True,2,2,True
5628f37d-336f-4b67-a021-25fa677e0bf3,C,Use After Free,medium,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.334,False,0.638,0.53,decrease,True,3,2,False
baee7a27-2eb3-4b49-917d-9d61ce8536c0,Python,XSS,hard,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.615,False,0.58,0.475,decrease,True,5,3,True
fe84590d-8f82-40a9-9571-f9323814eb44,C,Insecure Deserialization,hard,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.752,True,0.292,0.095,decrease,True,2,2,False
c85a29f5-2ab9-4fc6-a5db-a32dbc3463ad,Python,Auth Bypass,easy,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.458,False,0.25,0.405,increase,True,5,2,True
495ffade-a766-4052-8094-6d875bcc8f6e,JavaScript,SSRF,hard,requests.get(url),True,Potential vulnerability detected.,Looks safe after review.,0.898,True,0.493,0.649,increase,True,2,1,False
3403b44d-564f-4bdb-8a6e-4d128eedfc63,JavaScript,Auth Bypass,hard,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.509,False,0.268,0.126,decrease,True,3,3,True
1bb64a11-dd4a-45de-952f-f84331c8450f,Python,Path Traversal,medium,open(base + '/' + filename),False,Potential vulnerability detected.,Looks safe after review.,0.791,True,0.574,0.47,decrease,True,3,1,True
3574d6a5-de33-4ce7-8cfb-1182f32e7ed2,C,XSS,easy,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.792,True,0.769,0.956,increase,True,3,3,True
d29424ac-87fd-4224-a5a0-158040aa35b8,JavaScript,Path Traversal,medium,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.614,False,0.399,0.519,increase,True,5,2,True
e99f565c-2ac9-4a2a-9a82-f4a874f85bf7,Python,Weak Crypto,medium,hashlib.md5(password).hexdigest(),True,Potential vulnerability detected.,Looks safe after review.,0.774,False,0.353,0.481,increase,True,1,2,True
2c995a3d-3986-42dd-b7d6-e1476c72738a,JavaScript,XSS,hard,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.311,False,0.598,0.412,decrease,True,2,2,True
c574ade6-7fa0-4dc1-b368-115a7d70c17d,JavaScript,Insecure Deserialization,hard,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.727,True,0.312,0.156,decrease,True,2,3,False
75e217cf-7bef-4c6d-baa4-7eff480f76ed,JavaScript,Insecure Deserialization,medium,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.481,False,0.211,0.075,decrease,True,1,3,False
92c0dfe7-b9f5-4f09-9af6-670d4aa30fcc,Python,Auth Bypass,hard,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.694,True,0.335,0.145,decrease,True,4,3,True
825495af-15b7-470a-8dca-8d953e87d8ea,Python,Auth Bypass,hard,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.498,True,0.456,0.265,decrease,True,2,3,True
f58597d8-c9b6-47e8-8a13-2d1384ba97b8,C,Use After Free,hard,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.839,True,0.718,0.549,decrease,True,4,1,True
54969d73-132c-4d8f-baa8-3de35c850f0d,Python,Insecure Deserialization,hard,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.759,False,0.31,0.483,increase,True,4,2,False
409db232-28ce-4f91-9eb6-1f4813b1127f,C,Weak Crypto,medium,hashlib.md5(password).hexdigest(),True,Potential vulnerability detected.,Looks safe after review.,0.316,False,0.667,0.78,increase,True,5,3,True
7d09822a-51d4-442a-b779-3a302d74f927,Python,Use After Free,easy,free(ptr); printf(ptr);,True,Potential vulnerability detected.,Looks safe after review.,0.808,False,0.416,0.303,decrease,True,3,1,False
9357174a-4e8d-4b84-991f-6a1d3076c59c,JavaScript,Race Condition,easy,if balance >= amt: balance -= amt,True,Potential vulnerability detected.,Looks safe after review.,0.881,False,0.316,0.457,increase,True,4,1,True
3aa75cc0-a72b-423f-8aff-f7438544728a,Python,Command Injection,easy,os.system('ls ' + userInput),False,Potential vulnerability detected.,Looks safe after review.,0.82,True,0.72,0.551,decrease,True,4,2,True
11f91fbc-a36f-420b-9a8c-25946abddab7,C,Use After Free,medium,free(ptr); printf(ptr);,False,Potential vulnerability detected.,Looks safe after review.,0.571,True,0.436,0.588,increase,True,2,3,False
f388a68c-9202-45f2-89a8-f73af1e2692e,C,SQL Injection,medium,"char query[256]; sprintf(query, ""SELECT * FROM users WHERE id = %s"", uid); execute(query);",True,Potential vulnerability detected.,Looks safe after review.,0.483,False,0.314,0.174,decrease,True,4,1,False
8749e4dd-fe94-4970-92dd-3c11b210ee83,C,Path Traversal,easy,open(base + '/' + filename),True,Potential vulnerability detected.,Looks safe after review.,0.6,True,0.478,0.369,decrease,True,5,3,True
108f896d-d5cd-47c3-822a-d581eff04ab1,JavaScript,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.728,True,0.215,0.056,decrease,True,4,1,False
a90af938-181c-4d81-b2c9-dcc324bb768f,C,Insecure Deserialization,hard,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.724,False,0.631,0.74,increase,True,1,3,False
3761c452-c6ab-4c1b-9ec6-775ef634b6ab,C,Buffer Overflow,easy,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.847,True,0.53,0.707,increase,True,2,1,True
6dfbdbc3-55ed-4db3-8c97-e139abce3a47,JavaScript,SQL Injection,medium,"app.get('/user', (req,res)=>{ let q = `SELECT * FROM users WHERE id = ${req.query.id}`; db.exec(q); });",False,Potential vulnerability detected.,Looks safe after review.,0.408,True,0.638,0.509,decrease,True,2,1,False
9e2eeb3a-3479-46d4-a202-5e5a8866e248,JavaScript,SQL Injection,medium,"app.get('/user', (req,res)=>{ let q = `SELECT * FROM users WHERE id = ${req.query.id}`; db.exec(q); });",False,Potential vulnerability detected.,Looks safe after review.,0.596,True,0.526,0.687,increase,True,5,3,False
f7d6697a-ae7c-4f82-b3a8-1a87c57c7afb,JavaScript,Race Condition,medium,if balance >= amt: balance -= amt,True,Potential vulnerability detected.,Looks safe after review.,0.628,True,0.561,0.685,increase,True,1,1,True
2216d107-0adf-4d0e-a2d3-6c9a25f24701,C,SQL Injection,medium,"char query[256]; sprintf(query, ""SELECT * FROM users WHERE id = %s"", uid); execute(query);",True,Potential vulnerability detected.,Looks safe after review.,0.803,False,0.287,0.454,increase,True,3,1,True
bfbb75b2-c063-4c4e-ae77-e2fe4fcee381,JavaScript,XSS,easy,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.75,False,0.603,0.8,increase,True,1,1,False
c10cdbc9-8076-4a04-ba84-4e8a240bd418,JavaScript,Insecure Deserialization,medium,pickle.loads(data),True,Potential vulnerability detected.,Looks safe after review.,0.381,False,0.655,0.784,increase,True,3,3,False
e0e48af7-d852-480c-addc-e516cf046c1e,Python,Buffer Overflow,hard,"char buf[10]; strcpy(buf, input);",True,Potential vulnerability detected.,Looks safe after review.,0.888,True,0.567,0.724,increase,True,4,3,False
320159fc-ae0d-4155-a863-565f1f4a4242,C,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.669,False,0.515,0.322,decrease,True,5,3,False
e70d01d6-534a-4d96-bb9d-4f295b5cba67,Python,Race Condition,hard,if balance >= amt: balance -= amt,True,Potential vulnerability detected.,Looks safe after review.,0.314,True,0.625,0.725,increase,True,2,3,False
510dca81-603e-41ac-a8f3-94492692694e,Python,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.421,False,0.536,0.637,increase,True,3,1,False
6db69c84-623c-4e30-9493-63e93effb1d0,C,Path Traversal,hard,open(base + '/' + filename),False,Potential vulnerability detected.,Looks safe after review.,0.505,True,0.66,0.829,increase,True,2,1,False
86a48e89-031a-46c1-a129-b6a0113af2d9,C,Insecure Deserialization,medium,pickle.loads(data),False,Potential vulnerability detected.,Looks safe after review.,0.676,False,0.678,0.826,increase,True,4,2,True
f0946894-9b3d-4761-a6b0-c6a1b56fc104,JavaScript,Buffer Overflow,hard,"char buf[10]; strcpy(buf, input);",False,Potential vulnerability detected.,Looks safe after review.,0.711,False,0.533,0.654,increase,True,1,1,False
b6259435-dc57-4ce4-bcce-b65065a0577d,JavaScript,SQL Injection,medium,"app.get('/user', (req,res)=>{ let q = `SELECT * FROM users WHERE id = ${req.query.id}`; db.exec(q); });",True,Potential vulnerability detected.,Looks safe after review.,0.37,False,0.543,0.424,decrease,True,3,3,True
01413978-4b82-4d09-ac5a-00d33f296290,JavaScript,Path Traversal,easy,open(base + '/' + filename),False,Potential vulnerability detected.,Looks safe after review.,0.87,True,0.726,0.581,decrease,True,5,2,True
37076383-fe42-441e-918f-6a5ce14032ae,JavaScript,XSS,easy,res.send('<div>' + userInput + '</div>');,True,Potential vulnerability detected.,Looks safe after review.,0.779,True,0.748,0.597,decrease,True,2,2,False
28aeaff9-6230-4c6c-b72d-03c5ca000605,JavaScript,Buffer Overflow,medium,"char buf[10]; strcpy(buf, input);",True,Potential vulnerability detected.,Looks safe after review.,0.863,True,0.662,0.844,increase,True,2,3,True
03b596a8-aee8-42de-b352-7797e71bc923,JavaScript,Race Condition,hard,if balance >= amt: balance -= amt,True,Potential vulnerability detected.,Looks safe after review.,0.657,True,0.202,0.371,increase,True,3,2,True
429fdeae-cc58-4595-a463-c4fbb8325f46,C,XSS,hard,res.send('<div>' + userInput + '</div>');,False,Potential vulnerability detected.,Looks safe after review.,0.426,True,0.213,0.049,decrease,True,2,2,False
8b234f77-7464-4985-a67c-a0350ac1c447,JavaScript,Buffer Overflow,medium,"char buf[10]; strcpy(buf, input);",True,Potential vulnerability detected.,Looks safe after review.,0.309,True,0.364,0.491,increase,True,2,3,False
46b8dab1-700d-4f30-8488-772a649b76df,JavaScript,Buffer Overflow,medium,"char buf[10]; strcpy(buf, input);",True,Potential vulnerability detected.,Looks safe after review.,0.403,False,0.766,0.609,decrease,True,5,2,False
247a2b66-d151-4df2-85c2-e14af61e76cb,Python,SQL Injection,easy,"def get_user(db, uid):
    query = f""SELECT * FROM users WHERE id = {uid}""
    return db.execute(query)",False,Potential vulnerability detected.,Looks safe after review.,0.332,False,0.742,0.853,increase,True,4,1,False
31d5f119-7b37-47f8-bcb7-8386ff2bfefb,JavaScript,Use After Free,medium,free(ptr); printf(ptr);,False,Potential vulnerability detected.,Looks safe after review.,0.753,False,0.69,0.887,increase,True,5,1,True
30c1df1a-211a-47db-afaf-99cc23f6048c,Python,Race Condition,medium,if balance >= amt: balance -= amt,False,Potential vulnerability detected.,Looks safe after review.,0.868,True,0.611,0.464,decrease,True,5,2,False
1bf74c36-a096-43a6-afcb-13abba4d0597,Python,Auth Bypass,hard,"jwt.decode(token, options={'verify_signature': False})",False,Potential vulnerability detected.,Looks safe after review.,0.318,False,0.673,0.528,decrease,True,1,2,False
5202bac3-4efc-4896-bc0e-eb2f204148d8,Python,Race Condition,medium,if balance >= amt: balance -= amt,False,Potential vulnerability detected.,Looks safe after review.,0.543,True,0.563,0.714,increase,True,3,3,True
aa5985ae-d822-4917-bd39-3246cec8ff0c,C,Path Traversal,medium,open(base + '/' + filename),False,Potential vulnerability detected.,Looks safe after review.,0.629,False,0.554,0.716,increase,True,4,1,False
4e2acb5a-0fa8-47e9-9949-56171c1fd58a,C,Command Injection,hard,os.system('ls ' + userInput),False,Potential vulnerability detected.,Looks safe after review.,0.505,True,0.671,0.514,decrease,True,2,3,True
8aababbb-ab75-45dd-872f-9148e1cd56c7,JavaScript,Use After Free,easy,free(ptr); printf(ptr);,False,Potential vulnerability detected.,Looks safe after review.,0.406,False,0.395,0.577,increase,True,1,3,True
732065b4-ff1e-4432-9159-9773b124c166,C,Weak Crypto,medium,hashlib.md5(password).hexdigest(),False,Potential vulnerability detected.,Looks safe after review.,0.79,True,0.497,0.606,increase,True,2,3,True
1f348e02-16e8-49c9-b0c1-d3849e96d774,C,Race Condition,medium,if balance >= amt: balance -= amt,False,Potential vulnerability detected.,Looks safe after review.,0.709,False,0.569,0.449,decrease,True,3,3,False
29d172bb-8155-4017-a8fb-86c14001bdd6,C,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.812,True,0.55,0.365,decrease,True,3,3,True
a981edb9-2c3f-4f4b-ace7-1a41e6f754fc,C,SQL Injection,hard,"char query[256]; sprintf(query, ""SELECT * FROM users WHERE id = %s"", uid); execute(query);",False,Potential vulnerability detected.,Looks safe after review.,0.441,False,0.266,0.079,decrease,True,3,3,False
bd83df4d-bc4f-4d79-a1d9-f519d1ffcb13,JavaScript,Auth Bypass,medium,"jwt.decode(token, options={'verify_signature': False})",True,Potential vulnerability detected.,Looks safe after review.,0.633,False,0.597,0.483,decrease,True,4,1,False
1bd71f52-c39c-4ac5-80f5-687db789ff30,Python,Weak Crypto,easy,hashlib.md5(password).hexdigest(),True,Potential vulnerability detected.,Looks safe after review.,0.831,False,0.243,0.357,increase,True,2,1,True
